<<<<<<< HEAD
date,1. open,2. high,3. low,4. close,5. volume
2010-11-18,17.228221893310547,17.26404782346645,17.055804372595535,17.078195792487453,17200800
2010-11-19,17.252851486206055,17.367048230355575,17.187915178246453,17.196872087105262,10312000
2010-11-22,16.896821975708008,17.23717768609355,16.856516739171713,17.167762068063656,19955600
2010-11-23,16.715450286865234,16.82740909426774,16.684101957461,16.793821110375823,14625600
2010-11-24,16.977428436279297,17.01773366328972,16.827404088989784,16.908014543010633,17354800
2010-11-26,16.90130043029785,16.970714336464173,16.845321032846137,16.86099519579839,4349600
2010-11-29,16.612449645996094,16.84532418801586,16.328073296997857,16.84532418801586,21576400
2010-11-30,16.53631591796875,16.63260056303481,16.401965687455984,16.46690200234759,18542000
2010-12-01,16.84308433532715,16.90130339723657,16.670666804229686,16.78038767251205,22343200
2010-12-02,17.241647720336914,17.257321877203022,16.908011119412645,16.921445622910745,26758800
2010-12-03,17.320022583007812,17.362567465243124,17.06699636020208,17.181194791891116,20678400
2010-12-06,17.53498649597168,17.543943404865384,17.275242971477045,17.30883095273951,18351200
2010-12-07,17.21479034423828,17.861912292276106,17.199116175226706,17.687256778045317,25374800
2010-12-08,17.4521427154541,17.499165218373406,17.24165957141481,17.24165957141481,14308800
2010-12-09,17.716360092163086,17.7320342549133,17.308830152301883,17.49915975951324,14858400
2010-12-10,17.958194732666016,17.967151643611892,17.696211493834447,17.696211493834447,23734800
2010-12-13,18.11269187927246,18.30526112378747,17.801446597444695,17.980581334597645,40988400
2010-12-14,18.056711196899414,18.179866533434286,17.946992075121745,18.08581986355523,24787600
2010-12-15,17.228221893310547,17.998497329398663,17.18567699966682,17.95595414411077,45802000
2010-12-16,15.045026779174805,17.801452381065932,14.910674828481946,17.281963524569065,202230800
2010-12-17,14.980087280273438,15.356268904016511,14.8905199016002,15.293572251451941,167890800
2010-12-20,15.224154472351074,15.27565626298405,15.002476565616554,15.114435345956975,64190800
2010-12-21,15.237594604492188,15.41672767406971,15.199527311041145,15.37866208897452,43468400
2010-12-22,15.349546432495117,15.39880685108464,15.239825619443941,15.286848092885128,23286800
2010-12-23,15.38985824584961,15.434641084969597,15.28461669472625,15.300290859253828,16600800
2010-12-27,15.855605125427246,15.936215600211176,15.371943985079422,15.37866123991879,31037600
2010-12-28,15.837691307067871,16.07728305117913,15.786189511594728,15.978758768546456,19129600
2010-12-29,15.808575630187988,15.938448194069652,15.74811865505963,15.877991218941292,12998000
2010-12-30,15.739164352416992,15.84216621752121,15.701098779991469,15.835448964546739,11019200
2010-12-31,15.759322166442871,15.779475641465007,15.663037517318296,15.736930745139562,11102000
2011-01-03,15.790668487548828,15.880235869714728,15.716776977491003,15.763799468748063,25710000
2011-01-04,15.808575630187988,15.886946415856233,15.73244449792598,15.882468817398763,18138000
2011-01-05,16.142213821411133,16.195955258306327,15.826490994338918,15.862316910580546,38512800
2011-01-06,16.38404655456543,16.469136316035517,16.236261861433952,16.28552399526288,28358800
2011-01-07,16.33702278137207,16.46913501239715,16.23402092258998,16.44450394743239,28248400
2011-01-10,16.079526901245117,16.399729229021286,16.07280964466375,16.278813485488026,18202400
2011-01-11,16.095197677612305,16.23850481566945,16.02130616243235,16.133264970811734,20593600
2011-01-12,16.258665084838867,16.263142687368887,16.119835489416438,16.122075144859725,18545200
2011-01-13,15.929499626159668,16.408683204594546,15.88023747556911,16.375095219341357,28109600
2011-01-14,15.925012588500977,16.021297178047238,15.839922848501327,15.958598845495697,25165600
2011-01-18,15.945173263549805,15.976521593186595,15.839931710473794,15.958607773863903,19341600
2011-01-19,15.47718620300293,15.907107614886275,15.327160102222571,15.889193795635512,42852800
2011-01-20,15.828737258911133,16.019066896096962,15.116679152029516,15.38090201454171,81365200
2011-01-21,15.707819938659668,15.898149556467361,15.654080193146418,15.788430411107395,24783600
2011-01-24,16.07504653930664,16.08400344932916,15.714539025590817,15.725735590207941,22922000
2011-01-25,16.02802276611328,16.20715582722564,15.743646447709306,15.936215726963027,30279600
2011-01-26,15.898147583007812,16.153413477953865,15.886951021086032,16.099673739111406,17839600
2011-01-27,15.808575630187988,15.947405099339594,15.78842387459687,15.911577478259824,19417200
2011-01-28,15.553313255310059,15.882472336401882,15.544356348055578,15.853363669091353,25048400
2011-01-31,15.640650749206543,15.754849252690912,15.528691901025601,15.651847317367217,24602800
2011-02-01,15.830971717834473,16.061608252898527,15.721252585472788,15.721252585472788,25448800
2011-02-02,16.142213821411133,16.142213821411133,15.842165153011225,15.913818693849647,27162400
2011-02-03,16.039213180541992,16.22954446103633,15.898145741784766,16.061606301792125,33462800
2011-02-04,16.323593139648438,16.345984557645306,16.032499580622066,16.117589360708134,28833600
2011-02-07,16.554227828979492,16.601250318819712,16.32807058020501,16.341506797556267,22240400
2011-02-08,16.697532653808594,16.699772307784716,16.529594481063427,16.563182457283546,15376000
2011-02-09,16.441761016845703,16.764852943697168,16.40137452598927,16.553945523469157,18674400
2011-02-10,16.769329071044922,16.861321130541334,16.35649116682332,16.35649116682332,24752400
2011-02-11,16.81196403503418,16.856837136425746,16.66612388781295,16.737921877118914,17280400
2011-02-14,16.99370574951172,17.26294954757869,16.715488698795344,16.82542901764465,28970800
2011-02-15,16.964534759521484,17.03184612254786,16.84786195851564,16.986971309930585,15855200
2011-02-16,17.04306983947754,17.09916209212661,16.930885334179397,16.993708383258404,20147200
2011-02-17,17.083457946777344,17.213592396072123,16.928642767037008,16.995954161306685,23475600
2011-02-18,17.01390266418457,17.294363930394393,16.955566241509008,17.182179423910465,26009600
2011-02-22,16.544960021972656,16.850101822623298,16.40360824988542,16.679581001836496,31588800
2011-02-23,16.352006912231445,16.726704324238263,16.329570361714644,16.52252777739748,28714800
2011-02-24,16.583105087280273,16.6571455182528,16.295911476997667,16.302643981448572,19613200
2011-02-25,16.755868911743164,16.917414787762134,16.643684465818744,16.643684465818744,24869600
2011-02-28,16.390151977539062,16.88824959329043,16.38566364006969,16.79625921675857,24857200
2011-03-01,16.311616897583008,16.800741124643945,16.268987974389656,16.574129788251454,26993600
2011-03-02,16.59657096862793,16.652663204313814,16.268992517638257,16.284698275158338,21544000
2011-03-03,17.01390266418457,17.02960842662033,16.72895305910755,16.760364583979072,20388000
2011-03-04,16.758113861083984,17.03857498896771,16.607785395571163,17.02062506595142,19520000
2011-03-07,16.636959075927734,16.877033799700097,16.603303388860713,16.737924425329442,18637200
2011-03-08,16.64143943786621,16.807473641751823,16.448482063900876,16.704262450450514,33497600
2011-03-09,16.538238525390625,16.751390099129807,16.446248126968136,16.69305368074018,17861600
2011-03-10,16.019943237304688,16.450731206841137,15.981800926958062,16.450731206841137,28557600
2011-03-11,16.26898765563965,16.329566498884734,15.979551600582745,16.015449730557954,17335600
2011-03-14,16.12314224243164,16.318343716343506,16.07153666480042,16.132117199923943,13971600
2011-03-15,15.975062370300293,16.109685057618535,15.80678572295107,15.90775273843975,24180400
2011-03-16,15.921218872070312,16.14334363074165,15.85839584632885,16.0244283731883,24056800
2011-03-17,16.02667236328125,16.154562581916124,15.95936100113698,16.062570501105558,13790400
2011-03-18,16.02442741394043,16.18597330577612,15.912242957032195,16.181486680691336,25268400
2011-03-21,16.14558219909668,16.226355121833006,16.071540067955304,16.118657320918416,14807600
2011-03-22,16.0648136138916,16.14558655843678,15.97506570753041,16.109688422971665,15354400
2011-03-23,16.15232276916504,16.23758407911342,16.008726755546142,16.008726755546142,17580000
2011-03-24,16.30265235900879,16.345281304978105,16.05135846280185,16.20392945124899,20558800
2011-03-25,16.17475128173828,16.358735401480438,16.165778033174004,16.26225671732722,29466800
2011-03-28,16.32283592224121,16.401364687411156,16.14558430268694,16.242062988981072,23174800
2011-03-29,16.19943618774414,16.26001675792456,16.09847085317557,16.23533603848796,23558400
2011-03-30,16.654897689819336,16.903945496612007,16.52924999091159,16.589830528838117,59673200
2011-03-31,16.518049240112305,16.80972796325001,16.513560900731772,16.71773754754809,18555200
2011-04-01,16.652667999267578,16.708760251104618,16.437273957629316,16.601062374385645,17270000
2011-04-04,16.88151741027832,16.88376157882841,16.61227538543523,16.645931066490377,15529200
2011-04-05,16.966781616210938,17.03409127810236,16.782799134828775,16.86805872461098,18078800
2011-04-06,17.052038192749023,17.052038192749023,16.94658452477444,16.986970999492385,18132000
2011-04-07,17.144033432006836,17.175444950153164,16.989218298428963,17.07672205780793,22079200
2011-04-08,17.213584899902344,17.43795383402662,17.123836983892808,17.236021450954947,23977200
2011-04-11,17.43571662902832,17.446935764934988,17.20910343575206,17.2315417075654,19004400
2011-04-12,17.28314781188965,17.406551475282612,17.224811379031156,17.258467079211055,20512000
2011-04-13,17.388593673706055,17.498533980210212,17.321282303797815,17.357182157562008,18258400
2011-04-14,17.121593475341797,17.334744998057026,17.08793950336498,17.307820108676385,18609200
2011-04-15,17.157489776611328,17.276405017780966,17.065497707450614,17.157489776611328,20256000
2011-04-18,16.980239868164062,17.11934921427176,16.9286342635728,16.95780331861095,15332000
2011-04-19,17.034093856811523,17.047557160667424,16.86357465143304,16.937615119542297,14261200
2011-04-20,17.359424591064453,17.48058401770822,17.144030625408558,17.18890372632888,14838400
2011-04-21,17.44917869567871,17.496297698324156,17.28763443212232,17.35718828358965,10989600
2011-04-25,17.44693374633789,17.471614473037178,17.343724212777047,17.44917620381993,7126400
2011-04-26,17.673538208007812,17.72514381026721,17.366153898241834,17.45590180419791,15200000
2011-04-27,17.700468063354492,17.718417991945557,17.476099091364397,17.6802756775391,8982400
2011-04-28,17.424489974975586,17.68924363941208,17.399809258494404,17.68924363941208,11416000
2011-04-29,17.52769660949707,17.601737035076106,17.402048879214156,17.433460383835232,10877600
2011-05-02,17.756553649902344,17.875468886591094,17.603982737671796,17.603982737671796,13503600
2011-05-03,17.949514389038086,17.98765669628301,17.792456822853637,17.866497268741114,18944800
2011-05-04,17.897911071777344,17.983172371584736,17.7363668595198,17.915860999294615,17334400
2011-05-05,17.65782928466797,17.808157727686883,17.54564485030083,17.747577174521403,20991600
2011-05-06,17.817136764526367,17.91810209383885,17.56135462078998,17.61296022559795,29754400
2011-05-09,17.9180965423584,17.94502142067259,17.73411415337429,17.754306528261072,19093200
2011-05-10,18.02804183959961,18.10657061688743,17.88669004048153,17.942782268801256,19706400
2011-05-11,17.801427841186523,18.0056043634196,17.71392410645774,17.998873570255675,17667600
2011-05-12,17.933815002441406,17.960739899836256,17.74310168667706,17.745344144276864,25078400
2011-05-13,17.929330825805664,17.98990971347364,17.8822118209751,17.94952321776168,21474000
2011-05-16,17.936054229736328,18.241196135600287,17.752071761065345,17.758802555609527,18763200
2011-05-17,18.084129333496094,18.129004131483033,17.893416149497515,17.90463527694388,22112000
2011-05-18,17.985225677490234,18.079635896849464,17.866088727109723,18.079635896849464,20127200
2011-05-19,17.902055740356445,18.01444936088354,17.850355635308688,18.012201008275643,14941200
2011-05-20,17.58511734008789,17.9470234409693,17.58511734008789,17.83462975194021,17216000
2011-05-23,17.2906436920166,17.474969262587038,17.218711803866952,17.328857132441712,18258400
2011-05-24,17.443492889404297,17.48395466911002,17.232194008710742,17.310869215085518,14828400
2011-05-25,17.701995849609375,17.776176053338816,17.220951274197017,17.29962646830827,18002800
2011-05-26,17.823387145996094,17.83912219009431,17.45248771797673,17.66153999813374,21110800
2011-05-27,17.938024520874023,17.947014502326223,17.616578661749642,17.681767174717887,15344800
2011-05-31,18.221250534057617,18.2324905804552,17.985224994621035,17.987471631908317,15274400
2011-06-01,17.79865264892578,18.153816878115244,17.79865264892578,18.153816878115244,17732800
2011-06-02,18.14032554626465,18.167300626460005,17.791906430772944,17.800898124171393,19466400
2011-06-03,17.787416458129883,18.063905561050085,17.749203032967415,17.940271873770563,18954400
2011-06-06,17.578369140625,17.886328410994643,17.567130802722957,17.758199696970586,17628000
2011-06-07,17.942520141601562,18.01220364774265,17.650295999413043,17.713237876723632,27764800
2011-06-08,17.243431091308594,17.688510635739917,16.717429708335057,17.688510635739917,80785200
2011-06-09,17.180482864379883,17.247919698992032,17.056849239254255,17.146764447073807,32074000
2011-06-10,16.789356231689453,17.15351039191184,16.75788616142308,17.131032015291602,29456800
2011-06-13,16.827579498291016,16.89051967568384,16.701699143505362,16.825331144815213,20820000
2011-06-14,17.068103790283203,17.144530667144917,16.820838044859887,16.883778229332215,30033600
2011-06-15,16.82308578491211,17.090583301422495,16.816342438275967,16.980437971385314,22775600
2011-06-16,16.832073211669922,16.944466867045634,16.71967955629421,16.81409153020303,21041600
2011-06-17,16.730913162231445,16.96918707103561,16.679211346080706,16.95120539649617,25859200
2011-06-20,16.645492553710938,16.71067933137489,16.553328980133962,16.69719264840858,22546800
2011-06-21,16.85680389404297,16.901762395698853,16.667983332062693,16.760145259222167,25295200
2011-06-22,16.782623291015625,17.077094151712714,16.762391539025902,16.845563470554733,17722000
2011-06-23,16.92872428894043,16.948956029698298,16.634253591721716,16.676963710551416,20405600
2011-06-24,16.49264144897461,16.93771925165092,16.48364975301268,16.928727555688987,39700800
2011-06-27,16.60953140258789,16.64549818932882,16.434197604702835,16.587053018370202,20880000
2011-06-28,16.921985626220703,16.960199051008477,16.681463312864135,16.697198353364442,23297600
2011-06-29,19.459829330444336,19.628419743396663,16.811836185404907,17.065845123523218,132109200
2011-06-30,18.940574645996094,19.637414795686972,18.866394440015313,19.360925716572538,119880400
2011-07-01,19.7745361328125,19.99033170311998,18.828181945478242,18.904608792987027,61742400
2011-07-05,19.853214263916016,19.96111292249312,19.40813465539809,19.547503398770388,33089600
2011-07-06,19.826234817504883,20.05776712622179,19.52277237218411,19.74531127008726,33615200
2011-07-07,20.26456642150879,20.417421786097165,19.78127359854626,19.82623035254686,48524000
2011-07-08,20.170162200927734,20.264572441368955,19.871194724539794,19.99932339799309,20818800
2011-07-11,19.758800506591797,20.060014611942517,19.709347034969277,19.918399255470405,25733600
2011-07-12,19.71384620666504,19.96111361722034,19.689119465609508,19.785778076556294,18421200
2011-07-13,19.947620391845703,20.221861115465444,19.785773294955977,19.81274838276781,18855600
2011-07-14,19.767789840698242,20.09373064291284,19.731823060182997,19.837473334208422,17211600
2011-07-15,19.94986915588379,19.979090882039426,19.716090201666663,19.936382469195138,15998000
2011-07-18,19.797008514404297,19.983582300861645,19.71608498569967,19.85320531406083,13515200
2011-07-19,20.053274154663086,20.066760843413654,19.82623850907983,19.891427029692483,21594800
2011-07-20,19.92514419555664,20.116213038962385,19.830733950343095,20.116213038962385,9474400
2011-07-21,19.792518615722656,20.31627161983983,19.79027026296085,20.01730587216475,21060400
2011-07-22,20.12295913696289,20.181404317470992,19.80376156994129,19.80376156994129,9035200
2011-07-25,20.0240478515625,20.282553521861455,19.864449116158234,19.92514091666781,13357200
2011-07-26,20.051023483276367,20.22860562958787,19.938629850040535,20.010561706711837,10704000
2011-07-27,19.725082397460938,20.006066477196846,19.612688765566574,19.853211069220883,24094800
2011-07-28,19.538509368896484,19.99932396481012,19.48006591267595,19.81050176358537,19224800
2011-07-29,19.228294372558594,19.385644702657203,18.79220672201392,19.29572949331944,16708400
2011-08-01,19.2597713470459,19.63067064673678,19.120402636831397,19.556490443800488,13512800
2011-08-02,18.783227920532227,19.419376448073166,18.783227920532227,19.106922210303956,17327200
2011-08-03,19.664392471313477,19.725084283744394,18.839421830925055,19.001268950728676,35308800
2011-08-04,19.104663848876953,19.513776488583204,19.07993711941749,19.50478479468974,38827200
2011-08-05,18.749502182006836,19.25752004649343,18.18078909487626,19.183339854912443,33626800
2011-08-08,17.8121395111084,18.389842619914834,17.55138721777074,18.02344005475425,58529200
2011-08-09,18.6033935546875,18.6281202897383,17.108557977936844,18.061655451289948,58702000
2011-08-10,17.821138381958008,18.351636592176995,17.76269319880069,18.272961373498575,38429600
2011-08-11,18.999019622802734,19.262022036483916,17.91554503192459,18.01670033410683,37359600
2011-08-12,18.84391212463379,19.284494848067336,18.753996898118913,19.13163947748914,16598800
2011-08-15,19.3024845123291,19.383408071004737,18.99677367177467,19.131645697903775,18328800
2011-08-16,19.293485641479492,19.414870934359016,19.019244985158004,19.106911855294843,20360000
2011-08-17,18.912939071655273,19.3970782417606,18.76432060431686,19.33402787876894,19090000
2011-08-18,18.079761505126953,18.6337059096972,18.003199161507354,18.354482278009776,32999600
2011-08-19,17.924388885498047,18.392765297772645,17.863590833728303,17.863590833728303,31170000
2011-08-22,17.967178344726562,18.352237351713743,17.845580492310603,18.29143928450245,19341200
2011-08-23,18.8633975982666,18.86790217699665,17.964926556883928,18.064006673024068,20076000
2011-08-24,19.45111846923828,19.49615566370112,18.71477794920221,18.82511606914789,29150800
2011-08-25,18.939956665039062,19.574966433530502,18.90167634249007,19.47138347475452,24273200
2011-08-26,19.33176612854004,19.354283858875263,18.615691308726554,18.804844023126396,21498800
2011-08-29,19.496156692504883,19.800150469699133,19.38131398805607,19.586229368190356,18568800
2011-08-30,19.80014991760254,19.890222590776474,19.433105793060935,19.505163588001416,16622800
2011-08-31,19.788890838623047,20.007316519890107,19.534437117700083,19.928503572524004,24092800
2011-09-01,19.75510597229004,20.03207730493821,19.597478432301937,19.75285368397793,20800800
2011-09-02,19.26421356201172,19.617747265512453,19.162881195229314,19.302493876621785,15807200
2011-09-06,19.334028244018555,19.42184863955794,18.746306078182013,18.746306078182013,15809200
2011-09-07,19.923994064331055,19.935252071345264,19.52317087518433,19.55019318440553,16552800
2011-09-08,19.694311141967773,20.06360748990368,19.689808282209402,19.761866064294626,18386400
2011-09-09,19.44437026977539,19.90824408958683,19.356549856673897,19.563715871272603,26492400
2011-09-12,19.69206428527832,19.698821153769366,19.250710033506696,19.302502383976954,19608400
2011-09-13,19.764118194580078,19.795645087348333,19.514169085432854,19.739349886965236,17469600
2011-09-14,20.17169952392578,20.31131054150305,19.716833277126906,19.867705741596023,26147200
2011-09-15,20.37885856628418,20.401376298449463,19.89471959376284,20.26852047607931,21478400
2011-09-16,20.457679748535156,20.608550504755286,20.182958838406844,20.40588911544158,50275200
2011-09-19,20.273029327392578,20.41714491743788,19.966783269047976,20.146928615601276,22088000
2011-09-20,20.905780792236328,21.335876865561254,20.324815741043892,20.356340909791047,36064000
2011-09-21,20.586027145385742,21.196266872297873,20.58152428556047,20.86074798054027,28070400
2011-09-22,19.883464813232422,20.26627147614004,19.408333200074576,19.98254319443601,35689200
2011-09-23,20.284284591674805,20.475687906518182,19.806900730965587,19.806900730965587,21526000
2011-09-26,20.32932472229004,20.608548465847484,19.8541930413855,20.489202902794435,19095600
2011-09-27,20.1491756439209,20.64907549999516,20.068110430937416,20.5207225324368,20066800
2011-09-28,19.732585906982422,20.23248738106836,19.694305596838827,20.221229375845713,17090400
2011-09-29,19.746109008789062,20.03434021785992,19.365552827878638,20.03434021785992,15552000
2011-09-30,19.30249786376953,19.73034171435476,19.196662616109734,19.415088260344955,17952400
2011-10-03,18.973735809326172,19.509665526492146,18.964728370635157,19.133613980606864,26223600
2011-10-04,19.09083366394043,19.16063918307882,18.399528469718735,18.699019435689372,31600000
2011-10-05,19.138111114501953,19.241694051464936,18.73954195014455,19.050290761033494,25114000
2011-10-06,19.6199951171875,19.653772568100933,19.00975558452356,19.11333850746357,19486000
2011-10-07,19.42184829711914,19.815914784307065,19.31376073328758,19.687561768628456,17553200
2011-10-10,20.097387313842773,20.10639475241153,19.680803158499025,19.768623537052825,13322400
2011-10-11,20.381113052368164,20.459925982440595,19.917239473383376,19.975786957719908,17626800
2011-10-12,20.52973175048828,20.79094228565314,20.426148795575923,20.486948569585316,19065200
2011-10-13,20.851743698120117,20.926053781429523,20.369856878223967,20.378864317230562,13193600
2011-10-14,21.14898109436035,21.313363840267527,20.980095488206082,21.036390690257505,15800400
2011-10-17,20.534236907958984,21.148979506118504,20.49820715671508,20.971086474836195,13842800
2011-10-18,21.146726608276367,21.27958243588498,20.399124814165734,20.51621977483076,14400000
2011-10-19,20.284284591674805,21.27508034367891,20.2392474059515,21.21428057245069,21662400
2011-10-20,20.570262908935547,20.709875604222756,20.32706726604541,20.446414516754906,17646400
2011-10-21,21.038646697998047,21.038646697998047,20.69412027542656,20.826976151113694,14128800
2011-10-24,21.214290618896484,21.25932782594805,20.984606875911755,21.007124620440646,12138400
2011-10-25,20.41939353942871,21.08367616430242,20.390120656018333,21.054403280892043,16824000
2011-10-26,20.721132278442383,20.88101212601172,20.176195264732087,20.74815458746667,26746400
2011-10-27,21.257064819335938,21.277330263796966,20.40137721468324,20.491449865382407,41568000
2011-10-28,21.414691925048828,21.561059776266998,20.998107823884048,20.998107823884048,23299600
2011-10-31,21.0003604888916,21.588082475146162,20.99585591111576,21.23004413366103,17826000
2011-11-01,20.273029327392578,20.820218798906044,20.266274177545665,20.527484758248615,30528400
2011-11-02,20.60403823852539,21.164737814470243,20.518470173607813,20.95081679317992,24565200
2011-11-03,20.982351303100586,21.121964046125537,20.329326505974255,20.73014813705363,18410800
2011-11-04,20.86075210571289,21.08368064799858,20.6378235634272,20.790946597662305,13608400
2011-11-07,20.932804107666016,21.016121610783266,20.60854325012097,20.89677607793486,9647200
2011-11-08,21.288591384887695,21.31561369726668,21.031885430262925,21.038640578859415,19602000
2011-11-09,20.971084594726562,21.18951021757932,20.78193357163321,20.78193357163321,19594800
2011-11-10,20.95081329345703,21.245799471390335,20.84948094398911,21.245799471390335,11248800
2011-11-11,21.428207397460938,21.53854551689238,21.10169418160196,21.119709059303137,13648400
2011-11-14,21.12645721435547,21.55430096914398,21.070162028672577,21.30435020727253,10432000
2011-11-15,21.53403091430664,21.576815799432104,21.133209521002282,21.1714898298027,14153200
2011-11-16,21.08038902282715,21.441508827103135,21.028477243796043,21.339944474072563,12999600
2011-11-17,20.628984451293945,21.218061706326214,20.507106220395404,21.14583776082575,17227200
2011-11-18,20.495819091796875,20.685408011659575,20.410053700641466,20.65606590582529,12906000
2011-11-21,20.586101531982422,20.735064392809562,20.109874284605585,20.236267484628392,15844400
2011-11-22,20.502586364746094,20.80728273029095,20.455189573250163,20.527413501523146,13469600
2011-11-23,20.15275764465332,20.710237042933535,20.132443744763556,20.394256628957795,21064400
2011-11-25,20.091819763183594,20.401029483441842,20.03765222775062,20.096334728943372,6933600
2011-11-28,21.096181869506836,21.15937760176471,20.56804290915042,20.689921130771133,14792400
2011-11-29,20.967527389526367,21.102947026051385,20.886275263220536,21.09617630251825,14513600
2011-11-30,21.88613510131836,21.899676553897528,21.36025354806646,21.407650354048354,21504000
2011-12-01,22.064441680908203,22.177291727955875,21.610784009629146,21.64915261235614,19042400
2011-12-02,21.93804931640625,22.254029804904928,21.84777065279674,22.206632989923396,12928000
2011-12-05,21.680744171142578,22.184055991996782,21.486642009015355,22.181798509566125,16731600
2011-12-06,21.525014877319336,21.730401032067984,21.459561654698074,21.676233500984956,14135200
2011-12-07,21.90869903564453,21.994464416150137,21.452785791129358,21.50243834492459,16055200
2011-12-08,21.622072219848633,22.089271400128123,21.57467367925113,21.879370219309497,14238000
2011-12-09,21.935787200927734,21.996725453407358,21.556611068958325,21.809394008968177,11974000
2011-12-12,21.87484359741211,21.98318035512492,21.62883142383007,21.811647872893946,13644400
2011-12-13,21.646892547607422,22.01478300793876,21.561125426851298,21.99221334740731,13564000
2011-12-14,21.748456954956055,21.834222354049196,21.452790440492446,21.601751578070505,19150800
2011-12-15,21.626583099365234,21.965133242888143,21.57015807544475,21.965133242888143,21020000
2011-12-16,21.99221420288086,22.062180669836394,21.759743418650082,21.818424193923526,17556800
2011-12-19,22.24951171875,22.42781496790161,22.008012730041816,22.008012730041816,23541200
2011-12-20,22.874696731567383,22.908552079030745,22.42555417295335,22.46392276316639,27454400
2011-12-21,22.732515335083008,22.854393601012386,22.45716092560795,22.820538240150583,15244000
2011-12-22,22.691883087158203,23.01463422545303,22.592574514773727,22.707682021678032,13439200
2011-12-23,23.129735946655273,23.13424918883711,22.68510668673274,22.779900270139922,7803200
2011-12-27,23.001096725463867,23.348673344618437,23.001096725463867,23.13200146742448,8719200
2011-12-28,22.732515335083008,23.021411200120713,22.705430702002527,22.95144471710679,9969600
2011-12-29,23.280961990356445,23.303531652408488,22.755080426965137,22.795706507440748,8637600
2011-12-30,22.915319442749023,23.292238008397536,22.906291236619484,23.285467284288945,8586800
2012-01-03,23.24484634399414,23.337384185764112,22.987548439398815,23.337384185764112,16829200
2012-01-04,22.829565048217773,23.12523162286702,22.570009593501492,22.951443306657293,16522000
2012-01-05,23.001096725463867,23.068805718487287,22.493271528990682,22.730255587505162,12096400
2012-01-06,22.730257034301758,23.071064669997142,22.619664466622375,23.012382161410986,13089200
2012-01-09,22.547441482543945,22.83633734974218,22.29465673776789,22.797968744057616,18002400
2012-01-10,22.524866104125977,22.78441978896343,22.44586970757048,22.76636509330809,18711600
2012-01-11,22.369123458862305,22.457146306629454,22.19307776332801,22.33978308359128,19016000
2012-01-12,22.872438430786133,22.949177330420817,22.430066613102966,22.430066613102966,16708800
2012-01-13,22.737018585205078,22.974004285111725,22.633196786965854,22.732505342653123,16623200
2012-01-17,23.141033172607422,23.233571048923864,22.838595836457166,22.86342298756864,17018800
2012-01-18,23.42314910888672,23.44571876775693,23.04623046769497,23.057516158107372,11752400
2012-01-19,23.10491180419922,23.517941534560983,23.077827181735124,23.50891504902746,14567600
2012-01-20,22.700908660888672,23.138765533311975,22.524862918971056,23.109425150310546,20032800
2012-01-23,22.4797306060791,22.770883954542104,22.29917155129663,22.73928607690629,16166400
2012-01-24,22.79795265197754,22.856633399737806,22.34203778427714,22.355580952336723,12140800
2012-01-25,22.696395874023438,22.78893371860335,22.524865080387716,22.70768156500551,15088400
2012-01-26,22.76411247253418,23.055265811350665,22.56549700226745,22.732514595945272,13939200
2012-01-27,22.806995391845703,22.915330473641614,22.547439937028926,22.662547468147775,11362800
2012-01-30,22.542917251586914,22.687365125822485,22.457151864370324,22.601599738605895,12476000
2012-01-31,22.71445083618164,22.746048702562312,22.531634363271394,22.68059548735819,13240400
2012-02-01,23.136505126953125,23.179386951658987,22.70541734429787,22.83632374424122,15376800
2012-02-02,23.937747955322266,24.17699119127821,23.380268528285086,23.423152090966347,33740400
2012-02-03,24.15667152404785,24.334974736584023,24.05736296973545,24.102504004402178,16533200
2012-02-06,24.231163024902344,24.436549221766818,24.10477151913959,24.136369395580278,13349600
2012-02-07,24.14539337158203,24.27404233794347,23.937748006018374,24.253728436962813,13045600
2012-02-08,24.4545955657959,24.520048774866552,24.154414141354266,24.32368914765459,22742000
2012-02-09,25.373197555541992,25.93293440075452,25.28968964453068,25.517645440379816,39601200
2012-02-10,25.707237243652344,25.72980690531868,25.14298709221992,25.23100997808699,21888800
2012-02-13,25.43865394592285,25.993875895399455,25.359659268102877,25.78623225028557,22078400
2012-02-14,26.00967788696289,26.011935370010082,25.29872225913994,25.303237225234327,17960800
2012-02-15,26.02776527404785,26.491336072914812,25.923744871305423,26.28103346675665,21701200
2012-02-16,25.733793258666992,26.170227595316074,25.68856587453986,26.109171058056525,15971600
2012-02-17,26.007417678833008,26.06168882542153,25.7337984196697,25.871738949737374,15512800
2012-02-21,25.824243545532227,26.23128136018613,25.74509778302959,26.06394435871652,10819600
2012-02-22,26.31268882751465,26.400880066161196,25.62072627036536,25.73153033746647,14381200
2012-02-23,26.339826583862305,26.412188673711583,26.154398620795508,26.31269015320071,10890800
2012-02-24,26.579524993896484,26.63153432808908,26.20866907737779,26.342085976196277,11094000
2012-02-27,26.42576026916504,26.525258805650747,26.299127022909474,26.473247736510874,15812800
2012-02-28,26.898372650146484,26.902896251567707,26.46872367854644,26.493598310617827,11937200
2012-02-29,26.31495475769043,26.991088268506193,26.233547182279676,26.914202569396704,15217600
2012-03-01,26.498119354248047,26.68128552533841,26.355656968427585,26.559174169528703,11174000
2012-03-02,26.267465591430664,26.45063176161601,26.14083063496756,26.34661136093986,12213600
